GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
 "23027","Waldo, ME",1,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",66418,71005,76167,86043,100464,107237,120112,139925,147199,166127,181303,193027,215353,235563,251804,290645,308231,333925,368902,403961,457109,473934,480849,502055,533317,562361,594118,643777,676547,731548,772202,858151,925170,950489,994909,1056338,1076419,1123912,1165700,1224955,1240882,1266093,1325880,1350296,1343026,1408266,1445758,1480701,1544789,1642873,1739255
 "23027","Waldo, ME",1,CAINC1,2,"...","Population (persons) 1/","Number of persons",23282,23466,24125,24998,25102,25508,26300,27170,27508,27836,28573,28432,28477,28708,28997,29409,29811,30152,30701,31473,32437,33154,33545,33799,34316,34390,34841,35050,35228,35511,35736,36445,37039,37584,37952,38209,38410,38763,38751,38680,38706,38818,38857,38928,39025,39035,39120,39429,39772,39657,39715
 "23027","Waldo, ME",1,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2853,3026,3157,3442,4002,4204,4567,5150,5351,5968,6345,6789,7562,8205,8684,9883,10340,11075,12016,12835,14092,14295,14334,14854,15541,16352,17052,18367,19205,20601,21609,23546,24978,25290,26215,27646,28024,28994,30082,31669,32059,32616,34122,34687,34415,36077,36957,37554,38841,41427,43793
 "23029","Washington, ME",1,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",76056,84523,91765,99859,110101,125801,140741,162504,179257,200394,225499,258237,261098,279219,307984,314898,357232,377170,383030,438118,470910,493973,521199,549782,564647,576203,603691,625626,660859,708873,731161,761278,810192,824262,862720,886765,909645,927042,946635,983616,1008282,1049454,1092384,1114237,1111729,1145662,1193242,1200462,1209488,1248278,1289495
 "23029","Washington, ME",1,CAINC1,2,"...","Population (persons) 1/","Number of persons",30083,29907,30274,31330,31918,32440,33235,34567,35083,34962,35397,34907,34651,34346,34168,34189,34075,34150,34297,34604,35033,35397,35552,35668,35602,35427,35420,35240,34964,34475,34148,33876,33499,33345,33403,33474,33319,33323,33424,33289,32925,32827,32717,32543,32260,31965,31776,31603,31374,31321,31379
 "23029","Washington, ME",1,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2528,2826,3031,3187,3449,3878,4235,4701,5110,5732,6371,7398,7535,8130,9014,9211,10484,11045,11168,12661,13442,13955,14660,15414,15860,16265,17044,17753,18901,20562,21412,22472,24186,24719,25828,26491,27301,27820,28322,29548,30624,31969,33389,34239,34462,35841,37552,37986,38551,39854,41094
 "23031","York, ME",1,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",392237,428165,458684,507021,561228,609331,677352,776556,863522,973732,1089110,1252478,1380861,1523338,1654272,1869487,2065783,2281372,2503532,2783699,2992702,3052677,3095671,3274404,3365393,3516245,3728523,3973608,4255693,4594285,4933263,5441671,5814972,5989221,6253748,6687975,6855100,7229346,7498382,7717676,7707491,7876300,8245514,8447324,8524430,8924754,9300533,9667383,10147060,10743560,11259400
 "23031","York, ME",1,CAINC1,2,"...","Population (persons) 1/","Number of persons",110520,112047,115361,119068,121156,123826,126173,128146,132857,135962,139572,140431,143066,144466,145831,148452,151165,154842,157222,161178,163764,165225,166264,167488,168914,170071,171971,174703,177727,179704,182817,187894,191261,194100,195851,197408,198199,197635,197594,197650,197192,197209,198240,198872,199429,200827,201223,202565,204282,205869,207641
 "23031","York, ME",1,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3549,3821,3976,4258,4632,4921,5368,6060,6500,7162,7803,8919,9652,10545,11344,12593,13666,14734,15924,17271,18274,18476,18619,19550,19924,20675,21681,22745,23945,25566,26985,28961,30403,30856,31931,33879,34587,36579,37948,39047,39086,39939,41594,42476,42744,44440,46220,47725,49672,52186,54225
"Note: See the included footnote file."
"CAINC1: Personal Income Summary: Personal Income, Population, Per Capita Personal Income "
"Last updated: November 17, 2020-- new statistics for 2019; revised statistics for 2010-2018."
"Source: U.S. Department of Commerce / Bureau of Economic Analysis / Regional Economic Accounts"
