GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
 "48021","Bastrop, TX",6,CAINC1,2,"...","Population (persons) 1/","Number of persons",16669,17446,18504,19490,20425,20892,21161,21602,22220,22731,24073,25082,26437,28439,29667,32045,34545,37166,38076,38509,38496,38260,38869,40036,41381,43433,45810,48739,51058,53066,55682,58234,61106,63508,65825,67122,68233,69720,71348,72389,73587,74371,75055,74749,75814,77737,80115,82591,84585,86595,88723
 "48021","Bastrop, TX",6,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2644,2784,3123,3436,3773,4234,4651,5278,5608,6543,7202,7924,9054,9694,10377,11148,11708,11570,11601,12016,12671,13924,14698,15435,16195,16743,17699,18110,19138,20108,21579,22660,23402,23168,23352,23642,24904,25994,27359,28358,27923,28630,29294,30457,30747,32033,33622,33753,35202,36676,38289
 "48023","Baylor, TX",6,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",16189,16771,17798,20683,25781,23085,28581,30324,30363,32110,47145,50156,54370,61490,69154,74219,72830,64678,62060,59488,65647,71087,66972,72353,73002,69842,74373,72820,83850,87611,86875,88509,98189,99237,107041,107913,106433,111708,114548,125658,117682,120816,128492,129798,137327,144024,149721,142847,150802,157827,163573
 "48023","Baylor, TX",6,CAINC1,2,"...","Population (persons) 1/","Number of persons",5211,5214,5185,5137,5163,5047,4937,4873,4822,4692,4773,4944,5035,5229,5240,5156,4858,4907,4739,4670,4462,4362,4265,4255,4229,4240,4239,4217,4187,4188,4112,4135,3930,3897,3941,3955,3877,3870,3905,3747,3726,3708,3695,3590,3577,3566,3609,3638,3555,3573,3509
 "48023","Baylor, TX",6,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3107,3217,3433,4026,4993,4574,5789,6223,6297,6844,9877,10145,10798,11759,13197,14395,14992,13181,13096,12738,14712,16297,15703,17004,17262,16472,17545,17268,20026,20920,21127,21405,24984,25465,27161,27285,27452,28865,29334,33536,31584,32583,34775,36155,38392,40388,41485,39265,42420,44172,46615
 "48025","Bee, TX",6,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",69899,79230,85819,95749,103972,112263,116344,128092,137290,154150,177707,199821,235194,260208,271168,287660,297337,294437,275056,283308,305169,321454,326511,333172,339771,369210,406151,415974,450173,462860,477739,494215,507572,507912,549031,566987,610003,639822,671144,804045,729121,807407,822116,904481,956086,980976,888855,858305,902359,931549,970173
 "48025","Bee, TX",6,CAINC1,2,"...","Population (persons) 1/","Number of persons",22980,22894,24042,24553,24323,24449,24837,24987,24911,25127,25605,26154,26573,27262,27909,27633,26536,25920,26537,26290,25869,25067,25715,25513,27006,28006,30100,30707,31456,31752,32204,32200,31695,31804,32620,32352,32101,31977,31936,31814,31864,31864,32318,32480,32810,32841,32617,32812,32592,32467,32565
 "48025","Bee, TX",6,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3042,3461,3570,3900,4275,4592,4684,5126,5511,6135,6940,7640,8851,9545,9716,10410,11205,11359,10365,10776,11797,12824,12697,13059,12581,13183,13493,13547,14311,14577,14835,15348,16014,15970,16831,17526,19003,20009,21015,25273,22882,25339,25438,27847,29140,29870,27251,26158,27687,28692,29792
 "48027","Bell, TX",6,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",496457,578946,622504,751862,854643,945347,1065869,1172380,1253677,1411422,1429479,1648498,1877553,2027398,2183987,2364512,2542786,2687737,2785769,2964499,3093082,3153629,3067113,3556236,3947790,4280731,4539541,4753990,4865743,5248494,5631156,5950131,6350577,6758352,7280082,7685661,8455587,9428167,10491221,11540888,11864458,12132652,12779609,12917390,12746532,13137241,13789821,13938422,14641027,15170804,15939217
 "48027","Bell, TX",6,CAINC1,2,"...","Population (persons) 1/","Number of persons",120561,124959,127645,140235,153649,156771,156727,160649,162826,165977,162480,159017,163335,167053,170366,174169,179511,181509,185489,186680,189222,191654,190656,192951,205070,221127,224091,228422,230436,233367,233886,239890,244299,249671,252922,258138,266017,273771,287752,297873,301050,312849,315799,324963,327028,330149,336076,341094,347377,355397,362924
